Applicant_ID,Age,Income,Loan_Amount,Credit_Score,Employment_Status,Past_Defaults,Risk_Label
7512,24,31597,36676,589,Unemployed,1,1
7513,46,85966,25897,668,Employed,4,1
7514,40,135674,46070,449,Self-Employed,0,1
7515,28,123816,22271,318,Employed,2,1
7516,25,47279,31526,668,Self-Employed,5,1
7517,21,75265,26002,662,Employed,5,1
7518,44,134506,46085,756,Unemployed,1,0
7519,47,113357,41899,485,Unemployed,2,1
7520,35,107036,39080,760,Self-Employed,1,0
7521,35,51591,13753,761,Employed,4,1
7522,63,31434,38782,368,Employed,4,1
7523,24,143103,9359,460,Self-Employed,2,1
7524,45,96099,23819,791,Employed,1,0
7525,59,80330,49521,397,Employed,2,1
7526,23,113939,36784,353,Unemployed,1,1
7527,56,22089,11145,812,Employed,1,0
7528,40,128587,6281,333,Self-Employed,0,1
7529,59,29027,7518,603,Employed,4,1
7530,38,113478,20367,409,Employed,3,1
7531,36,56787,40598,622,Unemployed,5,1
7532,26,33154,45316,366,Self-Employed,1,1
7533,58,92101,33122,770,Employed,5,1
7534,53,38894,33141,481,Employed,2,1
7535,32,50355,5076,842,Employed,2,1
7536,62,120720,20798,368,Unemployed,2,1
7537,26,136508,27406,825,Self-Employed,2,1
7538,57,84564,46514,798,Unemployed,1,0
7539,36,24139,49722,357,Self-Employed,3,1
7540,28,91302,5177,672,Unemployed,3,1
7541,64,107092,22760,844,Unemployed,3,1
7542,55,53686,16880,572,Employed,2,1
7543,59,87624,15348,432,Self-Employed,5,1
7544,49,41757,13973,817,Unemployed,2,1
7545,54,36753,12201,413,Self-Employed,0,1
7546,22,59638,38123,469,Unemployed,5,1
7547,47,124912,14295,358,Unemployed,4,1
7548,49,62247,18294,555,Unemployed,0,1
7549,48,97246,33123,777,Unemployed,5,1
7550,43,118183,41722,388,Self-Employed,3,1
7551,24,28296,7579,598,Unemployed,4,1
7552,57,67269,44688,395,Employed,2,1
7553,59,131544,36569,678,Self-Employed,2,1
7554,63,31357,16782,589,Employed,5,1
7555,53,29146,12262,340,Unemployed,3,1
7556,48,85671,20225,493,Unemployed,0,1
7557,41,53003,43710,598,Self-Employed,1,1
7558,57,79990,28784,768,Employed,4,1
7559,45,53991,40688,531,Unemployed,2,1
7560,44,48036,28810,632,Employed,3,1
7561,40,125025,31190,456,Employed,0,1
7562,59,34164,7948,710,Unemployed,1,0
7563,44,68001,30543,523,Employed,5,1
7564,60,45806,35371,845,Employed,4,1
7565,49,92012,33703,551,Unemployed,3,1
7566,35,111324,44730,753,Self-Employed,3,1
7567,35,46188,17968,470,Self-Employed,4,1
7568,47,146907,27148,461,Unemployed,2,1
7569,22,70429,21329,448,Employed,2,1
7570,23,25645,24964,628,Employed,4,1
7571,47,94938,30159,641,Unemployed,5,1
7572,26,45997,28937,453,Employed,0,1
7573,21,102363,40302,532,Unemployed,3,1
7574,60,45895,5143,450,Self-Employed,0,1
7575,27,127823,27047,843,Employed,5,1
7576,56,48249,43375,774,Employed,3,1
7577,54,52896,30560,468,Employed,3,1
7578,60,71539,24122,327,Unemployed,0,1
7579,64,88377,33198,413,Unemployed,4,1
7580,32,71136,44821,688,Self-Employed,2,1
7581,54,72340,31236,552,Self-Employed,1,1
7582,61,63345,30658,802,Self-Employed,4,1
7583,48,30822,22990,386,Unemployed,4,1
7584,38,41572,38173,513,Employed,2,1
7585,56,81329,40711,774,Employed,2,1
7586,39,85296,43703,709,Unemployed,2,1
7587,65,39159,6153,680,Unemployed,5,1
7588,53,44656,20674,442,Self-Employed,3,1
7589,58,112707,8253,670,Unemployed,3,1
7590,58,87942,28371,337,Self-Employed,2,1
7591,37,121808,7078,536,Unemployed,2,1
7592,30,130717,18490,570,Self-Employed,5,1
7593,38,80210,20791,529,Employed,4,1
7594,45,66249,41814,658,Unemployed,0,0
7595,35,21511,16975,562,Employed,1,1
7596,26,91404,28185,337,Unemployed,1,1
7597,43,79257,41195,426,Self-Employed,0,1
7598,62,24328,25962,641,Employed,5,1
7599,65,40581,18077,371,Employed,4,1
7600,37,48715,11209,355,Unemployed,1,1
7601,57,93578,9045,715,Unemployed,2,1
7602,52,36141,23743,616,Unemployed,3,1
7603,41,138489,25607,436,Unemployed,5,1
7604,23,47805,22972,631,Employed,0,0
7605,29,113711,19584,321,Self-Employed,2,1
7606,25,111040,36626,602,Unemployed,4,1
7607,48,131451,35919,686,Unemployed,4,1
7608,22,92938,46999,588,Employed,2,1
7609,55,142693,7537,509,Unemployed,5,1
7610,47,45663,11331,835,Self-Employed,1,0
7611,46,93650,41137,850,Unemployed,0,0
7612,37,100429,46024,315,Self-Employed,0,1
7613,26,135011,47206,418,Employed,2,1
7614,51,92489,30256,523,Employed,4,1
7615,52,125647,15865,303,Unemployed,3,1
7616,50,96495,44019,802,Employed,1,0
7617,42,117909,46244,440,Employed,5,1
7618,62,94352,37223,651,Employed,4,1
7619,24,103225,9974,562,Self-Employed,2,1
7620,53,38043,33154,754,Employed,4,1
7621,65,108746,10393,619,Unemployed,5,1
7622,29,28658,15407,435,Unemployed,4,1
7623,32,58782,23208,811,Unemployed,3,1
7624,30,123911,10425,765,Unemployed,5,1
7625,61,104432,31663,803,Employed,1,0
7626,56,41100,47969,837,Self-Employed,2,1
7627,47,134424,5007,740,Self-Employed,5,1
7628,50,74440,10200,385,Self-Employed,2,1
7629,61,140930,24644,824,Self-Employed,2,1
7630,36,55184,16555,554,Employed,0,1
7631,51,125158,13435,679,Self-Employed,2,1
7632,22,44558,16542,472,Unemployed,5,1
7633,42,135955,12083,592,Self-Employed,5,1
7634,57,90286,8390,639,Unemployed,2,1
7635,41,114735,36845,497,Unemployed,5,1
7636,36,131351,17091,496,Employed,4,1
7637,58,28853,43737,715,Unemployed,0,0
7638,51,115533,19351,314,Self-Employed,1,1
7639,53,29250,22251,466,Employed,1,1
7640,22,116870,18379,527,Employed,4,1
7641,51,59141,25011,770,Self-Employed,0,0
7642,61,129283,38870,806,Self-Employed,1,0
7643,48,115166,49201,821,Unemployed,3,1
7644,38,113750,11891,633,Self-Employed,4,1
7645,28,99093,18603,577,Unemployed,0,1
7646,29,69342,34555,566,Self-Employed,4,1
7647,61,108989,14977,751,Employed,3,1
7648,56,46873,49176,554,Self-Employed,3,1
7649,40,101676,33017,709,Self-Employed,2,1
7650,61,127261,13965,305,Self-Employed,0,1
7651,30,30715,6161,493,Employed,2,1
7652,50,50669,41377,535,Self-Employed,3,1
7653,33,104934,49739,329,Self-Employed,2,1
7654,64,56374,36580,570,Unemployed,0,1
7655,45,144621,44548,477,Unemployed,0,1
7656,61,140671,12856,752,Self-Employed,2,1
7657,56,55300,29293,743,Employed,4,1
7658,39,121471,40135,707,Employed,0,0
7659,24,82149,48350,317,Unemployed,2,1
7660,50,62741,28402,469,Unemployed,2,1
7661,40,105308,26440,457,Unemployed,2,1
7662,44,101007,11076,317,Unemployed,4,1
7663,21,76787,5968,334,Unemployed,4,1
7664,65,56935,28867,548,Employed,3,1
7665,46,63151,6608,457,Self-Employed,0,1
7666,46,52825,27869,532,Self-Employed,0,1
7667,60,60560,16670,839,Employed,3,1
7668,57,127796,40540,452,Self-Employed,3,1
7669,47,98640,23648,772,Self-Employed,2,1
7670,40,106821,14063,580,Employed,3,1
7671,64,147282,13613,384,Self-Employed,5,1
7672,42,146558,21205,515,Employed,4,1
7673,29,121408,28941,300,Unemployed,3,1
7674,22,96826,37470,776,Unemployed,5,1
7675,62,110114,21171,586,Self-Employed,4,1
7676,44,87437,6839,772,Unemployed,2,1
7677,51,29434,15540,831,Employed,1,0
7678,33,79272,43268,378,Self-Employed,3,1
7679,44,50060,5335,795,Employed,5,1
7680,51,43407,39203,462,Self-Employed,3,1
7681,39,25983,21293,565,Unemployed,5,1
7682,37,134530,14055,744,Self-Employed,3,1
7683,51,80420,47575,784,Employed,0,0
7684,33,49801,14811,771,Self-Employed,2,1
7685,25,51294,13161,463,Self-Employed,5,1
7686,58,120026,33983,419,Unemployed,0,1
7687,59,110923,38711,481,Unemployed,4,1
7688,35,147041,17260,724,Unemployed,1,0
7689,42,119387,32251,601,Unemployed,2,1
7690,41,113506,19458,387,Unemployed,2,1
7691,60,41737,15096,752,Employed,1,0
7692,33,46496,35764,328,Unemployed,3,1
7693,63,94173,17527,742,Unemployed,5,1
7694,43,54897,14157,452,Self-Employed,0,1
7695,50,42225,48334,462,Self-Employed,1,1
7696,29,58298,43520,504,Unemployed,4,1
7697,37,119272,31157,471,Employed,1,1
7698,61,100205,9891,525,Unemployed,0,1
7699,40,120436,39076,729,Unemployed,3,1
7700,35,117866,43877,715,Employed,1,0
7701,40,85294,5501,338,Employed,3,1
7702,59,93631,18068,703,Unemployed,0,0
7703,61,56051,26092,423,Employed,0,1
7704,56,110514,29498,639,Employed,3,1
7705,49,139758,22786,530,Unemployed,4,1
7706,59,84179,6387,332,Unemployed,3,1
7707,27,123240,27533,351,Self-Employed,0,1
7708,22,138653,36255,365,Self-Employed,0,1
7709,47,106360,19747,657,Employed,2,1
7710,44,119654,48954,787,Self-Employed,4,1
7711,38,67198,32969,809,Unemployed,0,0
7712,40,78432,31956,409,Unemployed,4,1
7713,53,21429,29375,432,Employed,3,1
7714,62,57260,6504,733,Unemployed,5,1
7715,63,146224,27315,572,Self-Employed,0,1
7716,54,38706,24385,438,Self-Employed,1,1
7717,62,145623,39307,700,Unemployed,2,1
7718,26,57179,12212,398,Unemployed,2,1
7719,41,22029,7471,366,Unemployed,3,1
7720,44,131813,8028,665,Unemployed,4,1
7721,38,76600,27785,329,Unemployed,2,1
7722,64,24504,14520,337,Unemployed,1,1
7723,57,142617,21152,798,Employed,0,0
7724,50,72215,30668,610,Self-Employed,0,0
7725,57,85858,13479,602,Employed,5,1
7726,59,95460,23587,311,Self-Employed,2,1
7727,23,125666,22248,465,Employed,5,1
7728,48,141533,5313,771,Self-Employed,2,1
7729,32,116864,16121,442,Employed,0,1
7730,44,34297,42172,733,Unemployed,2,1
7731,29,95717,14290,417,Self-Employed,5,1
7732,29,131078,19579,728,Unemployed,3,1
7733,31,53439,15042,504,Self-Employed,0,1
7734,31,132971,9478,688,Unemployed,2,1
7735,58,95544,22517,453,Self-Employed,5,1
7736,60,147339,29050,409,Self-Employed,3,1
7737,23,81178,32412,779,Employed,1,0
7738,24,20770,49897,832,Self-Employed,0,0
7739,42,32711,41649,715,Unemployed,2,1
7740,27,132742,24698,524,Unemployed,3,1
7741,59,47115,9287,598,Employed,0,1
7742,34,114747,46671,779,Self-Employed,2,1
7743,39,62581,8342,591,Unemployed,3,1
7744,35,110565,48738,396,Self-Employed,2,1
7745,40,99024,16551,765,Self-Employed,3,1
7746,24,125948,28744,523,Unemployed,4,1
7747,25,73513,9563,489,Employed,1,1
7748,28,103528,9238,712,Self-Employed,3,1
7749,26,85369,29048,434,Employed,4,1
7750,34,20020,26943,516,Self-Employed,2,1
7751,31,144912,7340,827,Self-Employed,2,1
7752,23,30729,28024,506,Employed,2,1
7753,32,84094,14865,590,Unemployed,3,1
7754,39,123077,7218,396,Unemployed,0,1
7755,22,40865,19318,807,Self-Employed,0,0
7756,57,86011,8883,673,Employed,0,0
7757,65,48010,30197,350,Employed,2,1
7758,44,57693,48019,606,Self-Employed,0,0
7759,54,56424,40252,629,Employed,0,0
7760,55,90545,11789,710,Self-Employed,4,1
7761,63,101708,33934,399,Unemployed,3,1
7762,53,117643,49656,717,Self-Employed,5,1
7763,50,126028,10155,349,Self-Employed,2,1
7764,61,49245,14674,485,Unemployed,5,1
7765,22,81179,19799,481,Employed,3,1
7766,56,142942,48745,656,Self-Employed,1,0
7767,29,42620,25012,595,Unemployed,3,1
7768,24,33381,22643,621,Unemployed,4,1
7769,62,74635,22541,696,Self-Employed,0,0
7770,43,85613,34752,797,Employed,4,1
7771,42,130834,12495,498,Employed,1,1
7772,57,29493,47180,573,Self-Employed,1,1
7773,24,73799,43172,524,Employed,0,1
7774,30,56754,7193,811,Unemployed,4,1
7775,46,32071,20515,478,Self-Employed,4,1
7776,64,146374,28131,557,Employed,4,1
7777,53,37445,48776,557,Unemployed,0,1
7778,45,34705,25617,611,Unemployed,1,0
7779,52,85582,6756,375,Employed,0,1
7780,28,146000,32462,748,Employed,4,1
7781,27,91346,37139,840,Unemployed,1,0
7782,53,140170,21059,704,Self-Employed,3,1
7783,62,101373,18313,605,Self-Employed,0,0
7784,22,120326,44375,608,Unemployed,2,1
7785,64,114316,15472,526,Self-Employed,3,1
7786,25,123825,22247,737,Self-Employed,4,1
7787,52,29928,41657,835,Employed,3,1
7788,53,66171,22467,794,Employed,4,1
7789,23,91456,10396,579,Employed,1,1
7790,45,106582,39027,596,Self-Employed,2,1
7791,54,108615,46616,611,Employed,2,1
7792,23,122259,39767,640,Self-Employed,2,1
7793,44,137360,32592,306,Self-Employed,2,1
7794,21,132480,10016,743,Employed,5,1
7795,42,51381,43995,576,Unemployed,0,1
7796,42,50368,8574,390,Employed,4,1
7797,21,72111,9199,498,Unemployed,3,1
7798,57,118893,38250,622,Self-Employed,5,1
7799,31,89210,37809,736,Employed,5,1
7800,62,66867,37960,485,Self-Employed,1,1
7801,29,127231,8512,548,Unemployed,4,1
7802,29,108293,22209,399,Employed,2,1
7803,53,62504,42995,584,Unemployed,1,1
7804,54,34159,48996,790,Unemployed,3,1
7805,63,103526,11370,489,Self-Employed,2,1
7806,64,105322,22677,790,Employed,1,0
7807,33,120665,30981,342,Unemployed,1,1
7808,45,87350,16750,324,Unemployed,5,1
7809,41,24998,21331,671,Self-Employed,4,1
7810,25,79005,11354,843,Unemployed,2,1
7811,24,85249,11211,377,Employed,0,1
7812,26,32022,45964,457,Employed,2,1
7813,43,63121,46286,776,Self-Employed,1,0
7814,50,148887,22366,314,Self-Employed,3,1
7815,62,22317,39420,361,Employed,1,1
7816,29,118180,23078,326,Unemployed,5,1
7817,58,39660,27887,650,Employed,4,1
7818,45,25525,23877,623,Unemployed,4,1
7819,45,46383,8148,389,Employed,3,1
7820,33,80351,13358,571,Employed,5,1
7821,24,132834,6906,715,Unemployed,5,1
7822,43,122310,38532,839,Employed,0,0
7823,29,25597,27440,479,Self-Employed,2,1
7824,29,46996,22702,850,Unemployed,2,1
7825,36,44397,16162,805,Employed,3,1
7826,33,122921,33666,425,Employed,1,1
7827,54,60739,49271,704,Employed,0,0
7828,63,63024,35885,783,Self-Employed,4,1
7829,33,64117,23224,766,Employed,4,1
7830,51,106753,8609,344,Unemployed,0,1
7831,30,132505,36454,795,Self-Employed,0,0
7832,61,57143,22713,451,Self-Employed,1,1
7833,47,31255,21028,664,Self-Employed,5,1
7834,58,86108,42975,605,Employed,3,1
7835,56,103290,40927,670,Employed,4,1
7836,37,113877,30639,385,Self-Employed,2,1
7837,34,120633,49994,756,Unemployed,2,1
7838,59,103888,43822,473,Employed,4,1
7839,21,31318,23203,471,Unemployed,2,1
7840,35,136497,36217,720,Unemployed,4,1
7841,33,61249,38666,402,Self-Employed,4,1
7842,53,35301,30015,530,Employed,1,1
7843,55,92879,6464,604,Self-Employed,3,1
7844,50,139798,39033,664,Self-Employed,2,1
7845,58,27714,45499,516,Unemployed,3,1
7846,64,138746,33243,530,Self-Employed,3,1
7847,42,127874,43045,319,Employed,3,1
7848,22,84841,48372,566,Self-Employed,3,1
7849,27,107300,15636,754,Self-Employed,1,0
7850,58,101782,21985,750,Self-Employed,5,1
7851,25,149257,30765,405,Self-Employed,2,1
7852,46,70721,5218,397,Unemployed,3,1
7853,42,38022,20350,619,Employed,3,1
7854,63,127667,25649,807,Self-Employed,2,1
7855,59,63533,24070,640,Employed,1,0
7856,38,89707,8134,534,Unemployed,3,1
7857,45,138255,15877,523,Employed,5,1
7858,23,121779,25107,343,Employed,1,1
7859,61,23783,5743,487,Employed,3,1
7860,40,143863,31064,511,Self-Employed,5,1
7861,60,123185,41718,517,Employed,0,1
7862,54,31764,25720,506,Unemployed,4,1
7863,23,115574,16249,458,Self-Employed,4,1
7864,49,148525,18854,789,Self-Employed,3,1
7865,55,65558,36826,633,Employed,2,1
7866,42,134464,28047,379,Self-Employed,2,1
7867,24,84210,45349,375,Unemployed,0,1
7868,29,71084,12418,647,Unemployed,3,1
7869,43,100248,12875,563,Self-Employed,5,1
7870,65,92143,34749,595,Self-Employed,0,1
7871,59,120430,42919,772,Employed,0,0
7872,23,126228,18114,564,Employed,5,1
7873,32,139793,31795,369,Self-Employed,2,1
7874,46,42472,35639,775,Employed,3,1
7875,24,70467,32306,445,Employed,5,1
7876,27,122236,47899,778,Self-Employed,1,0
7877,39,106616,43811,813,Unemployed,0,0
7878,47,109538,44696,371,Self-Employed,5,1
7879,25,43855,9941,637,Employed,3,1
7880,38,84998,21185,768,Unemployed,3,1
7881,48,98839,42324,330,Self-Employed,4,1
7882,54,74549,16960,581,Unemployed,0,1
7883,53,95374,10652,816,Employed,1,0
7884,44,20541,29926,771,Self-Employed,5,1
7885,31,36136,38744,609,Employed,3,1
7886,33,60363,47872,344,Unemployed,3,1
7887,53,20393,36331,732,Employed,0,0
7888,39,103248,12733,681,Unemployed,3,1
7889,23,42696,46512,489,Unemployed,3,1
7890,33,23773,36281,846,Unemployed,2,1
7891,21,123878,12998,828,Unemployed,3,1
7892,22,85588,36390,640,Unemployed,4,1
7893,22,115171,15290,415,Employed,5,1
7894,27,118017,44056,506,Self-Employed,2,1
7895,31,142359,6969,490,Self-Employed,5,1
7896,22,80303,16440,597,Self-Employed,4,1
7897,24,32303,20348,470,Unemployed,4,1
7898,48,145036,35543,805,Self-Employed,4,1
7899,30,63195,13498,626,Employed,0,0
7900,38,89615,42324,662,Self-Employed,1,0
7901,32,43364,7202,773,Unemployed,1,0
7902,46,28395,7852,485,Unemployed,2,1
7903,53,31062,46552,685,Unemployed,5,1
7904,28,80485,47501,503,Self-Employed,4,1
7905,34,119984,13788,366,Employed,5,1
7906,53,65132,46813,414,Employed,0,1
7907,44,60326,33985,553,Self-Employed,0,1
7908,61,100525,45157,692,Unemployed,1,0
7909,61,24897,36381,555,Self-Employed,2,1
7910,48,63530,25360,367,Self-Employed,1,1
7911,37,101686,21314,725,Self-Employed,0,0
7912,33,21351,14845,619,Self-Employed,2,1
7913,35,20389,24508,550,Self-Employed,1,1
7914,36,82832,22031,426,Employed,4,1
7915,40,37544,46586,555,Employed,5,1
7916,49,53408,27003,637,Employed,0,0
7917,23,112371,37909,441,Unemployed,5,1
7918,33,35527,46428,599,Unemployed,5,1
7919,46,36491,10732,818,Employed,5,1
7920,65,134816,41400,635,Self-Employed,0,0
7921,44,83593,12634,355,Unemployed,3,1
7922,57,37896,33763,506,Employed,4,1
7923,59,82252,35650,460,Self-Employed,0,1
7924,47,45841,24926,334,Employed,4,1
7925,48,141142,17662,638,Employed,5,1
7926,44,125270,49413,792,Unemployed,4,1
7927,24,142437,32303,831,Unemployed,3,1
7928,52,99078,18249,511,Self-Employed,1,1
7929,34,74814,32551,556,Employed,3,1
7930,30,75215,16844,681,Employed,4,1
7931,49,92301,37163,685,Employed,3,1
7932,25,149269,33666,324,Unemployed,5,1
7933,22,48166,39783,509,Self-Employed,1,1
7934,60,137744,26037,833,Employed,3,1
7935,25,138967,22786,435,Self-Employed,2,1
7936,41,137686,23162,385,Self-Employed,3,1
7937,60,61256,13340,784,Self-Employed,4,1
7938,59,140525,25632,690,Self-Employed,3,1
7939,51,145155,21005,454,Employed,0,1
7940,41,67442,31408,595,Unemployed,3,1
7941,40,91373,15091,494,Self-Employed,0,1
7942,41,111940,5739,383,Employed,1,1
7943,64,36283,23584,789,Employed,0,0
7944,56,71667,6582,771,Unemployed,3,1
7945,27,120635,46907,838,Self-Employed,3,1
7946,29,23563,39532,604,Employed,2,1
7947,46,120290,10597,325,Unemployed,0,1
7948,58,119653,19034,358,Employed,5,1
7949,25,57994,18237,816,Self-Employed,0,0
7950,60,65186,17907,347,Self-Employed,4,1
7951,62,131620,20877,521,Unemployed,0,1
7952,22,138022,29820,633,Self-Employed,1,0
7953,21,42579,39090,434,Unemployed,1,1
7954,35,129113,23566,556,Unemployed,0,1
7955,58,108306,11941,845,Self-Employed,3,1
7956,22,42759,32240,643,Unemployed,5,1
7957,25,46601,8093,787,Unemployed,1,0
7958,63,108411,5135,438,Self-Employed,2,1
7959,58,59798,46818,688,Self-Employed,1,0
7960,46,81612,17690,784,Unemployed,5,1
7961,55,98112,11519,616,Unemployed,5,1
7962,49,63970,38201,830,Unemployed,4,1
7963,36,97815,8061,382,Employed,1,1
7964,30,138857,42531,453,Unemployed,3,1
7965,55,61482,32161,578,Employed,3,1
7966,57,67495,27711,379,Employed,2,1
7967,49,30813,18307,306,Employed,3,1
7968,26,51140,39866,453,Employed,3,1
7969,42,74734,29444,436,Employed,2,1
7970,48,37215,19236,322,Employed,5,1
7971,63,35854,48319,773,Employed,1,0
7972,39,138677,37966,444,Employed,4,1
7973,23,49528,17002,395,Unemployed,0,1
7974,30,123254,45702,676,Employed,2,1
7975,53,100056,22186,654,Unemployed,1,0
7976,47,40055,8354,343,Self-Employed,0,1
7977,44,57535,5504,769,Self-Employed,1,0
7978,25,86972,41121,574,Employed,3,1
7979,43,27975,20523,779,Employed,4,1
7980,57,62503,24961,599,Employed,5,1
7981,57,133038,10290,621,Self-Employed,1,0
7982,59,52597,36041,407,Unemployed,3,1
7983,65,145681,49592,507,Employed,2,1
7984,58,42661,18030,458,Self-Employed,3,1
7985,30,85657,44915,746,Employed,5,1
7986,23,72651,44172,308,Self-Employed,3,1
7987,39,23924,26258,803,Employed,4,1
7988,56,34964,42843,319,Employed,5,1
7989,27,24415,44951,324,Unemployed,4,1
7990,48,22400,31262,588,Unemployed,5,1
7991,63,89924,39245,401,Self-Employed,5,1
7992,46,124045,32327,408,Self-Employed,5,1
7993,48,24584,34117,584,Self-Employed,3,1
7994,50,114887,26994,504,Unemployed,4,1
7995,43,33809,45396,789,Self-Employed,2,1
7996,60,59142,41531,700,Unemployed,0,0
7997,34,146849,34640,603,Employed,0,0
7998,36,119467,22226,325,Employed,2,1
7999,58,22883,10335,501,Employed,0,1
8000,23,39223,5103,753,Employed,0,0
8001,40,75165,32523,807,Employed,5,1
8002,53,70347,43461,415,Self-Employed,3,1
8003,29,54364,31574,655,Employed,5,1
8004,54,102710,19552,421,Self-Employed,4,1
8005,34,70471,15674,539,Self-Employed,0,1
8006,60,140510,13056,307,Unemployed,4,1
8007,64,125477,23973,719,Employed,1,0
8008,44,135898,42178,608,Self-Employed,0,0
8009,25,69057,34181,304,Unemployed,5,1
8010,53,122147,17834,720,Unemployed,2,1
8011,40,32140,8823,780,Self-Employed,3,1
8012,24,75042,14500,383,Employed,3,1
8013,62,64249,43229,368,Self-Employed,4,1
8014,21,114356,31815,797,Self-Employed,3,1
8015,45,52156,38044,530,Unemployed,3,1
8016,44,75899,35116,613,Employed,1,0
8017,43,91583,24222,826,Unemployed,5,1
8018,41,28568,39329,402,Employed,1,1
8019,44,78105,48384,437,Employed,1,1
8020,38,134993,9741,812,Self-Employed,4,1
8021,65,64354,34667,726,Self-Employed,5,1
8022,27,77893,23379,707,Employed,0,0
8023,36,141229,42106,509,Unemployed,0,1
8024,55,68417,39613,847,Unemployed,0,0
8025,30,75314,26752,550,Self-Employed,3,1
8026,28,67371,8895,697,Employed,5,1
8027,40,143515,32646,611,Employed,2,1
8028,21,49744,42736,483,Unemployed,4,1
8029,38,116559,13081,340,Self-Employed,0,1
8030,39,116621,34650,393,Unemployed,5,1
8031,55,93971,34092,427,Self-Employed,2,1
8032,65,52989,30061,534,Employed,0,1
8033,26,57615,8145,373,Employed,4,1
8034,30,147935,46868,819,Employed,1,0
8035,29,98713,45812,672,Self-Employed,5,1
8036,26,82989,22560,487,Self-Employed,5,1
8037,31,130701,13698,594,Employed,0,1
8038,48,33962,30489,551,Unemployed,0,1
8039,34,74391,13267,778,Self-Employed,2,1
8040,34,73244,34317,810,Employed,4,1
8041,53,89929,27438,667,Self-Employed,2,1
8042,48,146598,14472,741,Employed,4,1
8043,40,115910,39082,340,Self-Employed,5,1
8044,34,125125,31390,722,Self-Employed,5,1
8045,39,81590,15149,750,Self-Employed,4,1
8046,47,117136,42060,422,Self-Employed,3,1
8047,60,89247,5742,398,Employed,1,1
8048,25,131864,30402,469,Unemployed,3,1
8049,50,94716,6778,375,Self-Employed,2,1
8050,37,147123,26250,442,Employed,2,1
8051,28,80448,38512,721,Unemployed,4,1
8052,49,139027,38237,554,Unemployed,3,1
8053,57,110706,49873,375,Employed,4,1
8054,33,50156,33373,545,Unemployed,0,1
8055,41,52607,5349,483,Unemployed,2,1
8056,38,58134,13932,685,Self-Employed,4,1
8057,23,39960,17008,427,Employed,1,1
8058,46,22939,23684,398,Self-Employed,0,1
8059,63,119895,7806,617,Unemployed,1,0
8060,41,63040,18186,330,Self-Employed,1,1
8061,54,25229,27730,465,Self-Employed,2,1
8062,49,123011,19257,592,Unemployed,2,1
8063,45,24446,42413,753,Unemployed,3,1
8064,65,65688,16447,350,Unemployed,5,1
8065,43,142039,46741,609,Self-Employed,1,0
8066,40,22328,49757,412,Self-Employed,4,1
8067,33,135475,19624,443,Employed,4,1
8068,64,117226,16837,793,Unemployed,2,1
8069,45,96148,23175,490,Unemployed,3,1
8070,45,104362,15785,387,Self-Employed,4,1
8071,22,136209,7537,553,Unemployed,4,1
8072,31,63685,46175,627,Unemployed,5,1
8073,60,115237,49069,622,Self-Employed,2,1
8074,53,63761,36734,686,Self-Employed,0,0
8075,48,68990,37950,600,Unemployed,2,1
8076,61,63285,15611,417,Self-Employed,2,1
8077,54,132660,7930,557,Unemployed,2,1
8078,59,132159,17108,419,Unemployed,5,1
8079,56,124624,24949,682,Employed,4,1
8080,36,124613,49385,844,Unemployed,4,1
8081,31,121433,48745,487,Unemployed,0,1
8082,62,50014,38890,438,Self-Employed,1,1
8083,29,64972,9060,495,Employed,2,1
8084,64,61188,10332,816,Self-Employed,4,1
8085,47,40905,12821,377,Self-Employed,1,1
8086,57,89335,12639,752,Unemployed,1,0
8087,46,22684,21117,782,Employed,0,0
8088,40,50012,15106,592,Unemployed,0,1
8089,36,75963,48851,433,Employed,1,1
8090,28,52110,33295,509,Self-Employed,0,1
8091,21,63146,23693,509,Unemployed,3,1
8092,36,46390,36992,827,Unemployed,4,1
8093,48,38619,43818,361,Unemployed,5,1
8094,47,74037,38576,737,Unemployed,2,1
8095,32,94635,34861,834,Self-Employed,1,0
8096,63,143801,15777,638,Self-Employed,5,1
8097,45,59749,34137,677,Self-Employed,3,1
8098,57,54287,36198,648,Employed,1,0
8099,50,133988,44233,375,Self-Employed,3,1
8100,58,24632,40475,671,Self-Employed,4,1
8101,37,145609,14257,778,Employed,3,1
8102,43,40374,43275,498,Unemployed,5,1
8103,28,53781,25889,327,Employed,5,1
8104,57,88539,28549,573,Employed,0,1
8105,23,51324,22929,407,Unemployed,2,1
8106,24,85243,13696,514,Unemployed,2,1
8107,31,119000,46881,538,Employed,1,1
8108,32,114737,11178,819,Unemployed,5,1
8109,36,34595,31071,478,Unemployed,4,1
8110,29,148923,15789,395,Unemployed,2,1
8111,41,56919,36189,476,Employed,1,1
8112,26,58283,8415,590,Self-Employed,2,1
8113,26,81817,9569,492,Employed,4,1
8114,28,76528,25534,593,Employed,5,1
8115,48,90026,42620,765,Employed,1,0
8116,31,112077,39369,614,Unemployed,0,0
8117,21,98292,39723,689,Self-Employed,1,0
8118,54,130751,25923,765,Employed,2,1
8119,56,92331,6837,648,Self-Employed,5,1
8120,58,117553,48942,798,Self-Employed,2,1
8121,33,57735,8238,367,Unemployed,1,1
8122,22,142701,27174,442,Employed,0,1
8123,35,45927,9937,354,Unemployed,5,1
8124,47,96790,23293,653,Employed,4,1
8125,48,130147,12390,711,Unemployed,1,0
8126,53,124289,11946,833,Self-Employed,3,1
